Merchant_ID,Merchant_Country,Merchant_Language,Merchant_Creation_Timestamp,Merchant_Subscription_Timestamp,Merchant_Days_To_Subscribe,Merchant_Hours_To_Subscribe,Merchant_End_Trial,Merchant_Creation_Year,Merchant_Creation_Month,Merchant_Creation_Day_Of_Week,Merchant_Creation_Time,Merchant_Creation_Time_Period,Merchant_Billing_Country,Merchant_Billing_City,Merchant_Billing_Zip,Merchant_Plan_Offer,Merchant_Plan_Periodicity,Shop_Status,Shop_Name,Shop_ID,Shop_Image_Version,Shop_Existence_Days,Shop_Last_Bo_Connection_Date,Shop_Theme,Shop_Last_Theme_Change_Date,Shop_Products_Count,Shop_Shipping_Methods_Count,Shop_Last_Shipping_Method_Config_Date,Shop_Payment_Methods_Count,Shop_Last_Payment_Method_Config_Date,Shop_Bo_Connections,Shop_Bo_Connections_Last_7_Days,Shop_Bo_Connections_Last_30_Days,Shop_Orders_Count,Shop_Orders_Count_Last_7_Days,Shop_Orders_Count_Last_30_Days,Shop_Last_Order_Date,Shop_Gross_Sales,Shop_Gross_Sales_Last_7_Days,Shop_Gross_Sales_Last_30_Days,Shop_Last_Logo_Change_Date,Shop_Last_Favicon_Change_Date
2129,fr,fr,2017-12-01 15:30:37.000000 UTC,,,,2017-12-31,2017,December,Friday,16:30,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,siteprestashop10,prestasite,1.7.2.4__1.1.0__20171129,11,20171201,classic,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2132,es,es,2017-12-01 17:03:07.000000 UTC,,,,2017-12-31,2017,December,Friday,18:03,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,rav,rav,1.7.2.4__1.1.0__20171129,11,20171201,shopping,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2034,fr,fr,2017-11-30 05:41:10.000000 UTC,,,,2017-12-30,2017,November,Thursday,06:41,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Kreaks Boutique,kreaks-boutique,1.7.2.1__1.0.1__20171030-02,12,20171130,classic,,2,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,20171130,
2029,fr,fr,2017-11-29 23:30:47.000000 UTC,,,,2017-12-29,2017,November,Thursday,00:30,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,test,testt,1.7.2.1__1.0.1__20171030-02,12,20171130,classic,,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
2094,es,es,2017-11-30 20:32:47.000000 UTC,,,,2017-12-30,2017,November,Thursday,21:32,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,monchis,monch,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2077,fr,fr,2017-11-30 14:34:30.000000 UTC,,,,2017-12-30,2017,November,Thursday,15:34,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,southg,southg,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
2054,fr,fr,2017-11-30 10:16:34.000000 UTC,,,,2017-12-30,2017,November,Thursday,11:16,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,EDL-FRANCE,edl-france,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2065,fr,fr,2017-11-30 13:00:01.000000 UTC,,,,2017-12-30,2017,November,Thursday,14:00,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,commercer,commercer,1.7.2.4__1.1.0__20171129,12,20171130,shopping,,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
2067,fr,fr,2017-11-30 13:05:37.000000 UTC,,,,2017-12-30,2017,November,Thursday,14:05,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Unehistoired'argent ,unehistoiredargent,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2030,fr,fr,2017-11-29 23:16:36.000000 UTC,,,,2017-12-29,2017,November,Thursday,00:16,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,LEON,leon,1.7.2.1__1.0.1__20171030-02,12,20171130,classic,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2036,fr,fr,2017-11-30 08:55:19.000000 UTC,,,,2017-12-30,2017,November,Thursday,09:55,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,ZM INFORMATIQUE,zm-informatique,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
2085,fr,fr,2017-11-30 17:09:50.000000 UTC,,,,2017-12-30,2017,November,Thursday,18:09,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Mon petit bijou,monpetitbijou,1.7.2.4__1.1.0__20171129,12,20171130,lifestyle,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2093,it,it,2017-11-30 20:05:17.000000 UTC,,,,2017-12-30,2017,November,Thursday,21:05,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,spesalandia,spesalandia,1.7.2.4__1.1.0__20171129,12,20171130,shopping,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2076,fr,fr,2017-11-30 14:44:17.000000 UTC,,,,2017-12-30,2017,November,Thursday,15:44,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,jeanjean68,jeanjean68,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
2072,fr,fr,2017-11-30 13:25:23.000000 UTC,,,,2017-12-30,2017,November,Thursday,14:25,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Mon shopping-menuiserie-dupays,mon-shopping-menuiserie-dupays,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2084,fr,fr,2017-11-30 17:01:25.000000 UTC,,,,2017-12-30,2017,November,Thursday,18:01,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,DIY,diy,1.7.2.4__1.1.0__20171129,12,20171201,classic,,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
2055,fr,fr,2017-11-30 10:14:05.000000 UTC,,,,2017-12-30,2017,November,Thursday,11:14,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,TestEssaie,testessaie,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
2087,fr,fr,2017-11-30 17:12:19.000000 UTC,,,,2017-12-30,2017,November,Thursday,18:12,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Coprotation,coprotation,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2035,es,es,2017-11-30 08:02:17.000000 UTC,,,,2017-12-30,2017,November,Thursday,09:02,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,NaimikanShop,naimikanshop,1.7.2.1__1.0.1__20171030-02,12,20171130,classic,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2090,fr,fr,2017-11-30 18:40:51.000000 UTC,,,,2017-12-30,2017,November,Thursday,19:40,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Yumesfumato,yumesfumato,1.7.2.4__1.1.0__20171129,12,20171130,classic,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2079,fr,fr,2017-11-30 15:19:09.000000 UTC,,,,2017-12-30,2017,November,Thursday,16:19,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,SARA,sara,1.7.2.4__1.1.0__20171129,12,20171130,shopping,,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
2097,it,it,2017-11-30 21:22:35.000000 UTC,,,,2017-12-30,2017,November,Thursday,22:22,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Trilli,trilli,1.7.2.4__1.1.0__20171129,12,20171130,shopping,,0,1,20171202,4,20171202,1,0,1,0,0,0,,0,0,0,,
2033,fr,fr,2017-11-30 01:46:08.000000 UTC,,,,2017-12-30,2017,November,Thursday,02:46,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,Amazing hair ,amazing-hair,1.7.2.1__1.0.1__20171030-02,12,20171130,classic,,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
1978,es,es,2017-11-29 09:10:40.000000 UTC,,,,2017-12-29,2017,November,Wednesday,10:10,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Fina,fina,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
2014,it,it,2017-11-29 17:19:56.000000 UTC,,,,2017-12-29,2017,November,Wednesday,18:19,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,cgstor,cgstor,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1974,fr,fr,2017-11-29 08:46:27.000000 UTC,,,,2017-12-29,2017,November,Wednesday,09:46,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,french test,french-test,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1975,fr,fr,2017-11-29 08:55:33.000000 UTC,,,,2017-12-29,2017,November,Wednesday,09:55,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Digiwok,digiwok,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
2016,fr,fr,2017-11-29 18:19:49.000000 UTC,,,,2017-12-29,2017,November,Wednesday,19:19,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,x.lost,xlost,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,1,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1983,fr,fr,2017-11-29 10:40:36.000000 UTC,,,,2017-12-29,2017,November,Wednesday,11:40,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,xinphem,xinphem,1.7.2.1__1.0.1__20171030-02,13,20171129,lifestyle,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
2003,it,it,2017-11-29 15:49:33.000000 UTC,,,,2017-12-29,2017,November,Wednesday,16:49,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Mandi,mandi,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1996,fr,fr,2017-11-29 14:45:12.000000 UTC,,,,2017-12-29,2017,November,Wednesday,15:45,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Bon-plan,bon-plan,1.7.2.1__1.0.1__20171030-02,13,20171204,minimal,20171204,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
2021,fr,fr,2017-11-29 20:21:55.000000 UTC,,,,2017-12-29,2017,November,Wednesday,21:21,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Ruedubonheur,ruedubonheur,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171201,4,20171201,1,0,1,0,0,0,,0,0,0,,
1997,fr,fr,2017-11-29 14:21:50.000000 UTC,,,,2017-12-29,2017,November,Wednesday,15:21,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,jesuisvenutedire,jesuisvenutedire,1.7.2.1__1.0.1__20171030-02,13,20171129,classic,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1920,it,it,2017-11-28 12:41:33.000000 UTC,,,,2017-12-28,2017,November,Tuesday,13:41,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Al Bazar dei Desideri  ,al-bazar-dei-desideri,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1960,it,it,2017-11-28 22:02:55.000000 UTC,,,,2017-12-28,2017,November,Tuesday,23:02,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Erbemedicali,erbemedicali,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1907,fr,fr,2017-11-28 09:19:35.000000 UTC,,,,2017-12-28,2017,November,Tuesday,10:19,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,friendog,friendog,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1967,es,fr,2017-11-28 22:17:04.000000 UTC,,,,2017-12-28,2017,November,Tuesday,23:17,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,toutcequilfaut,toutcequilfaut,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1924,it,it,2017-11-28 13:40:51.000000 UTC,,,,2017-12-28,2017,November,Tuesday,14:40,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,sema,sema,1.7.2.1__1.0.1__20171030-02,14,20171128,lifestyle,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1948,fr,fr,2017-11-28 19:07:00.000000 UTC,,,,2017-12-28,2017,November,Tuesday,20:07,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Shop Dog,shop-dog,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1903,fr,fr,2017-11-28 08:52:16.000000 UTC,,,,2017-12-28,2017,November,Tuesday,09:52,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,actueletcasual,actueletcasual,1.7.2.1__1.0.1__20171030-02,14,20171128,lifestyle,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,20171128,
1923,es,es,2017-11-28 12:55:52.000000 UTC,,,,2017-12-28,2017,November,Tuesday,13:55,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,sfdesck,sfdescksf,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1953,fr,fr,2017-11-28 20:42:26.000000 UTC,,,,2017-12-28,2017,November,Tuesday,21:42,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Organza,organza,1.7.2.1__1.0.1__20171030-02,14,20171201,lifestyle,20171201,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1951,fr,fr,2017-11-28 19:08:47.000000 UTC,,,,2017-12-28,2017,November,Tuesday,20:08,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Vulcane,vulcane,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1911,fr,fr,2017-11-28 09:14:24.000000 UTC,,,,2017-12-28,2017,November,Tuesday,10:14,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,GOLDSAILING,goldsailingnet,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1922,fr,fr,2017-11-28 12:49:55.000000 UTC,,,,2017-12-28,2017,November,Tuesday,13:49,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,shoefreak,shoefreak,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1958,es,es,2017-11-28 20:43:23.000000 UTC,,,,2017-12-28,2017,November,Tuesday,21:43,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Nybclothing,nybclothing,1.7.2.1__1.0.1__20171030-02,14,20171128,lifestyle,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,20171128,
1933,fr,fr,2017-11-28 14:15:23.000000 UTC,,,,2017-12-28,2017,November,Tuesday,15:15,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,biscotin-shop,biscotin-shop,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1899,it,it,2017-11-28 06:18:34.000000 UTC,,,,2017-12-28,2017,November,Tuesday,07:18,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,EnerBeauty,enerbeauty,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1952,fr,fr,2017-11-28 19:33:24.000000 UTC,,,,2017-12-28,2017,November,Tuesday,20:33,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,superBoutik,superboutik,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1965,es,es,2017-11-28 22:26:07.000000 UTC,,,,2017-12-28,2017,November,Tuesday,23:26,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Spinning Club,spinning-club,1.7.2.1__1.0.1__20171030-02,14,20171128,minimal,,1,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,20171128,
1947,es,es,2017-11-28 18:48:20.000000 UTC,,,,2017-12-28,2017,November,Tuesday,19:48,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,recambios de electrodomesticos,recambios-de-electrodomesticos,1.7.2.1__1.0.1__20171030-02,14,20171128,lifestyle,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1900,fr,fr,2017-11-28 07:53:47.000000 UTC,,,,2017-12-28,2017,November,Tuesday,08:53,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,HASOptik,hasoptik,1.7.2.1__1.0.1__20171030-02,14,20171128,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1940,fr,fr,2017-11-28 16:40:20.000000 UTC,,,,2017-12-28,2017,November,Tuesday,17:40,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,CLG,clg,1.7.2.1__1.0.1__20171030-02,14,20171128,minimal,,0,1,20171130,4,20171130,1,0,1,0,0,0,,0,0,0,,
1860,fr,fr,2017-11-27 15:12:07.000000 UTC,,,,2017-12-27,2017,November,Monday,16:12,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,réparation-mobile-entreprise,reparations-mobiles-entreprises,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1872,it,it,2017-11-27 16:16:56.000000 UTC,,,,2017-12-27,2017,November,Monday,17:16,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,todajoiatest,todajoiatest,1.7.2.1__1.0.1__20171030-02,15,20171127,lifestyle,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1847,fr,fr,2017-11-27 14:14:59.000000 UTC,,,,2017-12-27,2017,November,Monday,15:14,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Scénario Advisor ,scenario-advisor,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1810,it,it,2017-11-27 10:36:22.000000 UTC,,,,2017-12-27,2017,November,Monday,11:36,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,SemiNata Cannabis Co.,seminata,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171128,4,20171128,1,0,1,0,0,0,,0,0,0,,
1855,fr,fr,2017-11-27 14:31:56.000000 UTC,,,,2017-12-27,2017,November,Monday,15:31,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,chemise à gogo,chemise-a-gogo,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1803,fr,fr,2017-11-27 08:39:13.000000 UTC,,,,2017-12-27,2017,November,Monday,09:39,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Shippy,shippy,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171128,4,20171128,1,0,1,0,0,0,,0,0,0,,
1890,fr,fr,2017-11-27 20:38:40.000000 UTC,,,,2017-12-27,2017,November,Monday,21:38,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,LeNomade,lenomade,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1819,it,it,2017-11-27 11:50:42.000000 UTC,,,,2017-12-27,2017,November,Monday,12:50,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Smartphone Easy,smartphone-easy,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1884,fr,fr,2017-11-27 19:31:59.000000 UTC,,,,2017-12-27,2017,November,Monday,20:31,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,essaie,essaie,1.7.2.1__1.0.1__20171030-02,15,20171127,lifestyle,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1798,fr,fr,2017-11-26 23:27:39.000000 UTC,,,,2017-12-26,2017,November,Monday,00:27,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,omarni,omarni,1.7.2.1__1.0.1__20171030-02,15,20171127,minimal,,0,1,20171128,4,20171128,1,0,1,0,0,0,,0,0,0,,
1894,fr,fr,2017-11-27 21:43:37.000000 UTC,,,,2017-12-27,2017,November,Monday,22:43,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,OftGod,oftgod,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171128,4,20171128,1,0,1,0,0,0,,0,0,0,,
1881,es,es,2017-11-27 19:06:53.000000 UTC,,,,2017-12-27,2017,November,Monday,20:06,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,gluntjoyas,gluntjoyas,1.7.2.1__1.0.1__20171030-02,15,20171127,minimal,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1949,fr,fr,2017-11-27 13:31:35.000000 UTC,,,,2017-12-27,2017,November,Monday,14:31,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Les parfums d'eden,les-parfums-deden,1.7.2.1__1.0.1__20171030-02,15,20171128,lifestyle,20171128,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,20171128,
1869,es,es,2017-11-27 16:24:03.000000 UTC,,,,2017-12-27,2017,November,Monday,17:24,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Extra Service,extra-service,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,7,1,20171128,4,20171128,1,0,1,0,0,0,,0,0,0,,
1889,fr,fr,2017-11-27 20:36:13.000000 UTC,,,,2017-12-27,2017,November,Monday,21:36,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,l-serv,l-serv,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,1,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1836,fr,fr,2017-11-27 13:28:22.000000 UTC,,,,2017-12-27,2017,November,Monday,14:28,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,C'Bio Animal,cbioanimal,1.7.2.1__1.0.1__20171030-02,15,20171127,lifestyle,,0,1,20171128,4,20171128,1,0,1,0,0,0,,0,0,0,20171127,
1882,fr,fr,2017-11-27 18:28:08.000000 UTC,,,,2017-12-27,2017,November,Monday,19:28,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Planet-cab.com,planet-cabcom,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1842,fr,fr,2017-11-27 13:21:37.000000 UTC,,,,2017-12-27,2017,November,Monday,14:21,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,candels,candels,1.7.2.1__1.0.1__20171030-02,15,20171127,minimal,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1862,es,es,2017-11-27 15:46:24.000000 UTC,,,,2017-12-27,2017,November,Monday,16:46,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,LuckyShenLucky,luckyshenlucky,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1844,fr,fr,2017-11-27 13:50:41.000000 UTC,,,,2017-12-27,2017,November,Monday,14:50,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,colibri.Kdo,colibrikdo,1.7.2.1__1.0.1__20171030-02,15,20171127,classic,,0,1,20171129,4,20171129,1,0,1,0,0,0,,0,0,0,,
1769,it,it,2017-11-26 14:04:01.000000 UTC,,,,2017-12-26,2017,November,Sunday,15:04,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Moa Store,moa-store,1.7.2.1__1.0.1__20171030-02,16,20171126,classic,,0,1,20171128,4,20171128,1,0,1,0,0,0,,0,0,0,,
1782,fr,fr,2017-11-26 16:11:11.000000 UTC,,,,2017-12-26,2017,November,Sunday,17:11,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,HearthAttack,hearthattack,1.7.2.1__1.0.1__20171030-02,16,20171126,minimal,,1,1,20171128,4,20171128,1,0,1,0,0,0,,0,0,0,,
1791,fr,fr,2017-11-26 20:03:16.000000 UTC,,,,2017-12-26,2017,November,Sunday,21:03,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,PressCheap,presscheap,1.7.2.1__1.0.1__20171030-02,16,20171126,classic,,0,1,20171128,4,20171128,1,0,1,0,0,0,,0,0,0,,
1757,es,es,2017-11-26 01:27:29.000000 UTC,,,,2017-12-26,2017,November,Sunday,02:27,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,bambostore,bambostore,1.7.2.1__1.0.1__20171030-02,16,20171126,lifestyle,,0,1,20171127,4,20171127,1,0,1,0,0,0,,0,0,0,20171126,20171126
1792,es,es,2017-11-26 21:06:28.000000 UTC,,,,2017-12-26,2017,November,Sunday,22:06,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Pinturas PB,pinturascarroceriapb,1.7.2.1__1.0.1__20171030-02,16,20171126,classic,,0,1,20171128,4,20171128,1,0,1,0,0,0,,0,0,0,20171126,
1755,fr,fr,2017-11-26 00:52:39.000000 UTC,,,,2017-12-26,2017,November,Sunday,01:52,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,Dar Al Amir,dar-al-amir,1.7.2.1__1.0.1__20171030-02,16,20171126,minimal,,0,1,20171127,4,20171127,1,0,1,0,0,0,,0,0,0,,
1756,it,it,2017-11-26 01:31:55.000000 UTC,,,,2017-12-26,2017,November,Sunday,02:31,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,bob agg,bob-agg,1.7.2.1__1.0.1__20171030-02,16,20171126,classic,,0,1,20171127,4,20171127,1,0,1,0,0,0,,0,0,0,,
1778,fr,fr,2017-11-26 15:39:56.000000 UTC,,,,2017-12-26,2017,November,Sunday,16:39,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,vaguiland,vaguiland,1.7.2.1__1.0.1__20171030-02,16,20171126,classic,,0,1,20171127,4,20171127,1,0,1,0,0,0,,0,0,0,,
1759,fr,fr,2017-11-26 08:55:56.000000 UTC,,,,2017-12-26,2017,November,Sunday,09:55,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,ForHim,forhim,1.7.2.1__1.0.1__20171030-02,16,20171128,classic,,0,1,20171127,4,20171127,1,0,1,0,0,0,,0,0,0,,
1771,fr,fr,2017-11-26 15:01:08.000000 UTC,,,,2017-12-26,2017,November,Sunday,16:01,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,SpaShop,spashop,1.7.2.1__1.0.1__20171030-02,16,20171126,lifestyle,,0,1,20171127,4,20171127,1,0,1,0,0,0,,0,0,0,,
